Date,Product_ID,Stock_Level,Sales,Stock_to_Reorder,Day_of_Week,Month,Anomaly_Pred
2025-07-18,P006,50,19.963066334239425,20,4,7,1
2025-07-19,P006,50,18.688908072689397,20,5,7,1
2025-07-20,P006,50,20.110990066566384,20,6,7,1
2025-07-21,P006,50,20.443018292306068,20,0,7,1
2025-07-22,P006,50,18.18213187507748,20,1,7,1
2025-07-23,P006,50,20.61245559183283,20,2,7,1
2025-07-24,P006,50,18.938249178318536,20,3,7,1
2025-07-25,P006,50,19.395499833629646,20,4,7,1
2025-07-26,P006,50,18.121341572077004,20,5,7,1
2025-07-27,P006,50,19.543423565964844,20,6,7,1
2025-07-28,P006,50,19.875451791703078,20,0,7,1
2025-07-29,P006,50,17.61456537446863,20,1,7,1
2025-07-30,P006,50,20.044889091228118,20,2,7,1
2025-07-31,P006,50,18.37068267771299,20,3,7,1
2025-08-01,P006,50,18.8279333330249,20,4,8,1
2025-08-02,P006,50,17.55377507147147,20,5,8,1
2025-08-03,P006,50,18.975857065363304,20,6,8,1
2025-08-04,P006,50,19.307885291089615,20,0,8,1
2025-08-05,P006,50,17.04699887385978,20,1,8,1
2025-08-06,P006,50,19.477322590620275,20,2,8,1
2025-08-07,P006,50,17.80311617710301,20,3,8,1
2025-08-08,P006,50,18.260366832419624,20,4,8,1
2025-08-09,P006,50,16.986208570865934,20,5,8,1
2025-08-10,P006,50,18.408290564747116,20,6,8,1
2025-08-11,P006,50,18.74031879048883,20,0,8,1
2025-08-12,P006,50,16.479432373255026,20,1,8,1
2025-08-13,P006,50,18.909756090009182,20,2,8,1
2025-08-14,P006,50,17.23554967649303,20,3,8,1
2025-08-15,P006,50,17.69280033181488,20,4,8,1
2025-08-16,P006,50,16.418642070256432,20,5,8,1
2025-08-17,P006,50,17.840724064145576,20,6,8,1
2025-08-18,P006,50,18.17275228987537,20,0,8,1
2025-08-19,P006,50,15.91186587264673,20,1,8,1
2025-08-20,P006,50,18.34218958940134,20,2,8,1
2025-08-21,P006,50,16.667983175887485,20,3,8,1
2025-08-22,P006,50,17.125233831200063,20,4,8,1
2025-08-23,P006,50,15.851075569650897,20,5,8,1
2025-08-24,P006,50,17.2731575635333,20,6,8,1
2025-08-25,P006,50,17.605185789261903,20,0,8,1
2025-08-26,P006,50,15.344299372037884,20,1,8,1
2025-08-27,P006,50,17.77462308879454,20,2,8,1
2025-08-28,P006,50,16.100416675277508,20,3,8,1
2025-08-29,P006,50,16.557667330595322,20,4,8,1
2025-08-30,P006,50,15.283509069045365,20,5,8,1
2025-08-31,P006,50,16.705591062931763,20,6,8,1
2025-09-01,P006,50,17.037619288661116,20,0,9,1
2025-09-02,P006,50,14.776732871424937,20,1,9,1
2025-09-03,P006,50,17.20705658818774,20,2,9,1
2025-09-04,P006,50,15.532850174672225,20,3,9,1
2025-09-05,P006,50,15.990100829990576,20,4,9,1
2025-09-06,P006,50,14.715942568432968,20,5,9,1
2025-09-07,P006,50,16.138024562322897,20,6,9,1
2025-09-08,P006,50,16.470052788047656,20,0,9,1
2025-09-09,P006,50,14.20916637082074,20,1,9,1
2025-09-10,P006,50,16.639490087580945,20,2,9,1
2025-09-11,P006,50,14.965283674062249,20,3,9,1
2025-09-12,P006,50,15.42253432938026,20,4,9,1
2025-09-13,P006,50,14.148376067834292,20,5,9,1
2025-09-14,P006,50,15.570458061714032,20,6,9,1
2025-09-15,P006,50,15.902486287444665,20,0,9,1
2025-09-16,P006,50,13.641599870211888,20,1,9,1
2025-09-17,P006,50,16.0719235869731,20,2,9,1
2025-09-18,P006,50,14.397717173454485,20,3,9,1
2025-09-19,P006,50,14.854967828775518,20,4,9,1
2025-09-20,P006,50,13.580809567217932,20,5,9,1
2025-09-21,P006,50,15.00289156110517,20,6,9,1
2025-09-22,P006,50,15.334919786831204,20,0,9,1
2025-09-23,P006,50,13.074033369607132,20,1,9,1
2025-09-24,P006,50,15.504357086367342,20,2,9,1
2025-09-25,P006,50,13.83015067284672,20,3,9,1
2025-09-26,P006,50,14.287401328160701,20,4,9,1
2025-09-27,P006,50,13.013243066612395,20,5,9,1
2025-09-28,P006,50,14.435325060503628,20,6,9,1
2025-09-29,P006,50,14.767353286230417,20,0,9,1
2025-09-30,P006,50,12.506466869002383,20,1,9,1
2025-10-01,P006,50,14.93679058575521,20,2,10,1
2025-10-02,P006,50,13.26258417223896,20,3,10,1
2025-10-03,P006,50,13.719834827555959,20,4,10,1
2025-10-04,P006,50,12.445676566000003,20,5,10,1
2025-10-05,P006,50,13.867758559887436,20,6,10,1
2025-10-06,P006,50,14.199786785627422,20,0,10,1
2025-10-07,P006,50,11.938900368389438,20,1,10,1
2025-10-08,P006,50,14.369224085148408,20,2,10,1
2025-10-09,P006,50,12.695017671633678,20,3,10,1
2025-10-10,P006,50,13.152268326946174,20,4,10,1
2025-10-11,P006,50,11.87811006538761,20,5,10,1
2025-10-12,P006,50,13.300192059282491,20,6,10,1
2025-10-13,P006,50,13.632220285020301,20,0,10,1
2025-10-14,P006,50,11.371333867784685,20,1,10,1
2025-10-15,P006,50,13.801657584540564,20,2,10,1
2025-10-16,P006,50,12.127451171025916,20,3,10,1
2025-10-17,P006,50,12.584701826340899,20,4,10,1
2025-10-18,P006,50,11.310543564788933,20,5,10,1
2025-10-19,P006,50,12.732625558673622,20,6,10,1
2025-10-20,P006,50,13.06465378440684,20,0,10,1
2025-10-21,P006,50,10.803767367175833,20,1,10,1
2025-10-22,P006,50,13.234091083932723,20,2,10,1
2025-10-23,P006,50,11.55988467041594,20,3,10,1
2025-10-24,P006,50,12.017135325731118,20,4,10,1
2025-10-25,P006,50,10.742977064176541,20,5,10,1
2025-10-26,P006,50,12.165059058064763,20,6,10,1
2025-10-27,P006,50,12.497087283799713,20,0,10,1
2025-10-28,P006,50,10.236200866567534,20,1,10,1
2025-10-29,P006,50,12.666524583326966,20,2,10,1
2025-10-30,P006,50,10.992318169810392,20,3,10,1
2025-10-31,P006,50,11.449568825126372,20,4,10,1
2025-11-01,P006,50,10.175410563571008,20,5,11,1
2025-11-02,P006,50,11.597492557452487,20,6,11,1
2025-11-03,P006,50,11.929520783186252,20,0,11,1
2025-11-04,P006,50,9.668634365958692,20,1,11,1
2025-11-05,P006,50,12.098958082719125,20,2,11,1
2025-11-06,P006,50,10.424751669200413,20,3,11,1
2025-11-07,P006,50,10.882002324516593,20,4,11,1
2025-11-08,P006,50,9.607844062961501,20,5,11,1
2025-11-09,P006,50,11.02992605684362,20,6,11,1
2025-11-10,P006,50,11.361954282585469,20,0,11,1
2025-11-11,P006,50,9.101067865353935,20,1,11,1
2025-11-12,P006,50,11.531391582109075,20,2,11,1
2025-11-13,P006,50,9.857185168595134,20,3,11,1
2025-11-14,P006,50,10.314435823911852,20,4,11,1
2025-11-15,P006,50,9.04027756235597,20,5,11,1
2025-11-16,P006,50,10.462359556234755,20,6,11,1
2025-11-17,P006,50,10.794387781972006,20,0,11,1
2025-11-18,P006,50,8.533501364745081,20,1,11,1
2025-11-19,P006,50,10.963825081501232,20,2,11,1
2025-11-20,P006,50,9.28961866798737,20,3,11,1
2025-11-21,P006,50,9.74686932329703,20,4,11,1
2025-11-22,P006,50,8.472711061750436,20,5,11,1
2025-11-23,P006,50,9.894793055633217,20,6,11,1
2025-11-24,P006,50,10.226821281369013,20,0,11,1
2025-11-25,P006,50,7.965934864140332,20,1,11,1
2025-11-26,P006,50,10.396258580894434,20,2,11,1
2025-11-27,P006,50,8.722052167379607,20,3,11,1
2025-11-28,P006,50,9.17930282269229,20,4,11,1
2025-11-29,P006,50,7.905144561140928,20,5,11,1
2025-11-30,P006,50,9.327226555031674,20,6,11,1
2025-12-01,P006,50,9.659254780761891,20,0,12,1
2025-12-02,P006,50,7.3983683635273865,20,1,12,1
2025-12-03,P006,50,9.828692080287633,20,2,12,1
2025-12-04,P006,50,8.154485666769625,20,3,12,1
2025-12-05,P006,50,8.611736322087012,20,4,12,1
2025-12-06,P006,50,7.337578060528537,20,5,12,1
2025-12-07,P006,50,8.759660054422808,20,6,12,1
2025-12-08,P006,50,9.091688280154768,20,0,12,1
2025-12-09,P006,50,6.830801862919094,20,1,12,1
2025-12-10,P006,50,9.261125579676541,20,2,12,1
2025-12-11,P006,50,7.586919166159648,20,3,12,1
2025-12-12,P006,50,8.044169821477228,20,4,12,1
2025-12-13,P006,50,6.77001155992986,20,5,12,1
2025-12-14,P006,50,8.192093553813946,20,6,12,1
2025-12-15,P006,50,8.524121779541304,20,0,12,1
2025-12-16,P006,50,6.26323536231024,20,1,12,1
2025-12-17,P006,50,8.6935590790687,20,2,12,1
2025-12-18,P006,50,7.019352665551887,20,3,12,1
2025-12-19,P006,50,7.476603320867449,20,4,12,1
2025-12-20,P006,50,6.202445059317472,20,5,12,1
2025-12-21,P006,50,7.624527053201675,20,6,12,1
2025-12-22,P006,50,7.956555278927842,20,0,12,1
2025-12-23,P006,50,5.695668861705489,20,1,12,1
2025-12-24,P006,50,8.125992578462942,20,2,12,1
2025-12-25,P006,50,6.451786164944122,20,3,12,1
2025-12-26,P006,50,6.909036820262172,20,4,12,1
2025-12-27,P006,50,5.634878558711935,20,5,12,1
2025-12-28,P006,50,7.056960552600131,20,6,12,1
2025-12-29,P006,50,7.388988778320719,20,0,12,1
2025-12-30,P006,50,5.128102361096641,20,1,12,1
2025-12-31,P006,50,7.558426077855099,20,2,12,1
2026-01-01,P006,50,5.884219664338842,20,3,1,1
2026-01-02,P006,50,6.341470319652393,20,4,1,1
2026-01-03,P006,50,5.067312058099542,20,5,1,1
2026-01-04,P006,50,6.489394051983943,20,6,1,1
2026-01-05,P006,50,6.821422277730407,20,0,1,1
2026-01-06,P006,50,4.560535860488347,20,1,1,1
2026-01-07,P006,50,6.990859577248301,20,2,1,1
2026-01-08,P006,50,5.316653163728859,20,3,1,1
2026-01-09,P006,50,5.773903819047646,20,4,1,1
2026-01-10,P006,50,4.4997455574940055,20,5,1,1
2026-01-11,P006,50,5.9218275513824,20,6,1,1
2026-01-12,P006,50,6.253855777116937,20,0,1,1
2026-01-13,P006,50,3.9929693598794946,20,1,1,1
2026-01-14,P006,50,6.423293076640456,20,2,1,1
2026-01-15,P006,50,4.749086663123316,20,3,1,1
2026-01-16,P006,50,5.20633731843283,20,4,1,1
2026-01-17,P006,50,3.9321790568845025,20,5,1,1
2026-01-18,P006,50,5.354261050773536,20,6,1,1
2026-01-19,P006,50,5.686289276503481,20,0,1,1
2026-01-20,P006,50,3.425402859274742,20,1,1,1
2026-01-21,P006,50,5.855726576033658,20,2,1,1
2026-01-22,P006,50,4.1815201625158185,20,3,1,1
2026-01-23,P006,50,4.63877081782809,20,4,1,1
2026-01-24,P006,50,3.36461255627897,20,5,1,1
2026-01-25,P006,50,4.786694550171997,20,6,1,1
2026-01-26,P006,50,5.118722775896359,20,0,1,1
2026-01-27,P006,50,2.8578363586617996,20,1,1,1
2026-01-28,P006,50,5.288160075422567,20,2,1,1
2026-01-29,P006,50,3.6139536619102754,20,3,1,1
2026-01-30,P006,50,4.071204317223338,20,4,1,1
2026-01-31,P006,50,2.7970460556665726,20,5,1,1
2026-02-01,P006,50,4.219128049563129,20,6,2,1
2026-02-02,P006,50,4.551156275287021,20,0,2,1
2026-02-03,P006,50,2.2902698580570426,20,1,2,1
2026-02-04,P006,50,4.720593574815765,20,2,2,1
2026-02-05,P006,50,3.046387161300293,20,3,2,1
2026-02-06,P006,50,3.5036378166135638,20,4,2,1
2026-02-07,P006,50,2.2294795550679014,20,5,2,1
2026-02-08,P006,50,3.651561548943533,20,6,2,1
2026-02-09,P006,50,3.9835897746862368,20,0,2,1
2026-02-10,P006,50,1.7227033574522905,20,1,2,1
2026-02-11,P006,50,4.153027074207924,20,2,2,1
2026-02-12,P006,50,2.478820660692533,20,3,2,1
2026-02-13,P006,50,2.9360713160133245,20,4,2,1
2026-02-14,P006,50,1.6619130544555085,20,5,2,1
2026-02-15,P006,50,3.0839950483346694,20,6,2,1
2026-02-16,P006,50,3.4160232740727814,20,0,2,1
2026-02-17,P006,50,1.155136856843443,20,1,2,1
2026-02-18,P006,50,3.5854605736021687,20,2,2,1
2026-02-19,P006,50,1.9112541600847721,20,3,2,1
2026-02-20,P006,50,2.3685048153985075,20,4,2,1
2026-02-21,P006,50,1.094346553843116,20,5,2,1
2026-02-22,P006,50,2.516428547733126,20,6,2,1
2026-02-23,P006,50,2.8484567734656485,20,0,2,1
2026-02-24,P006,50,0.58757035623924,20,1,2,1
2026-02-25,P006,50,3.017894072990031,20,2,2,1
2026-02-26,P006,50,1.3436876594770066,20,3,2,1
2026-02-27,P006,50,1.8009383147937565,20,4,2,1
2026-02-28,P006,50,0.5267800532375788,20,5,2,1
2026-03-01,P006,50,1.9488620471208546,20,6,3,1
2026-03-02,P006,50,2.2808902728585263,20,0,3,1
2026-03-03,P006,50,0.020003855626296252,20,1,3,1
2026-03-04,P006,50,2.4503275723842757,20,2,3,1
2026-03-05,P006,50,0.7761211588670291,20,3,3,1
2026-03-06,P006,50,1.2333718141839827,20,4,3,1
2026-03-07,P006,50,-0.04078644737192372,20,5,3,1
2026-03-08,P006,50,1.381295546519316,20,6,3,1
2026-03-09,P006,50,1.7133237722514034,20,0,3,1
2026-03-10,P006,50,-0.5475626449784554,20,1,3,1
2026-03-11,P006,50,1.882761071776435,20,2,3,1
2026-03-12,P006,50,0.20855465826174918,20,3,3,1
2026-03-13,P006,50,0.6658053135742036,20,4,3,1
2026-03-14,P006,50,-0.6083529479705951,20,5,3,1
2026-03-15,P006,50,0.8137290459031279,20,6,3,1
2026-03-16,P006,50,1.145757271637938,20,0,3,1
2026-03-17,P006,50,-1.1151291455873082,20,1,3,1
2026-03-18,P006,50,1.3151945711685888,20,2,3,1
2026-03-19,P006,50,-0.35901184234823336,20,3,3,1
2026-03-20,P006,50,0.09823881296441489,20,4,3,1
2026-03-21,P006,50,-1.1759194485829927,20,5,3,1
2026-03-22,P006,50,0.2461625453015842,20,6,3,1
2026-03-23,P006,50,0.5781907710349492,20,0,3,1
2026-03-24,P006,50,-1.682695646195602,20,1,3,1
2026-03-25,P006,50,0.7476280705628333,20,2,3,1
2026-03-26,P006,50,-0.9265783429537766,20,3,3,1
2026-03-27,P006,50,-0.4693276876403215,20,4,3,1
2026-03-28,P006,50,-1.743485949192495,20,5,3,1
2026-03-29,P006,50,-0.32140395529995447,20,6,3,1
2026-03-30,P006,50,0.010624270421488613,20,0,3,1
2026-03-31,P006,50,-2.2502621468044497,20,1,3,1
2025-01-01,P007,50,16.359577713283898,20,2,1,1
2025-01-02,P007,50,18.823997265556176,20,3,1,1
2025-01-03,P007,50,20.40432163182994,20,4,1,1
2025-01-04,P007,50,20.049158231240078,20,5,1,1
2025-01-05,P007,50,18.502590592439184,20,6,1,1
2025-01-06,P007,50,18.251952824172037,20,0,1,1
2025-01-07,P007,50,18.892343104079274,20,1,1,1
2025-01-08,P007,50,16.89100549403104,20,2,1,1
2025-01-09,P007,50,19.355425042222127,20,3,1,1
2025-01-10,P007,50,20.93574940443224,20,4,1,1
2025-01-11,P007,50,20.580585999774293,20,5,1,1
2025-01-12,P007,50,19.034018356901083,20,6,1,1
2025-01-13,P007,50,18.783380587344244,20,0,1,1
2025-01-14,P007,50,19.423770870026317,20,1,1,1
2025-01-15,P007,50,17.422433262759235,20,2,1,1
2025-01-16,P007,50,19.886852813733128,20,3,1,1
2025-01-17,P007,50,21.46717717872368,20,4,1,1
2025-01-18,P007,50,21.11201377683049,20,5,1,1
2025-01-19,P007,50,19.565446137025233,20,6,1,1
2025-01-20,P007,50,19.314808367744195,20,0,1,1
2025-01-21,P007,50,19.95519865070508,20,1,1,1
2025-01-22,P007,50,17.95386104371798,20,2,1,1
2025-01-23,P007,50,20.418280594972188,20,3,1,1
2025-01-24,P007,50,21.9986049602379,20,4,1,1
2025-01-25,P007,50,21.64344155244006,20,5,1,1
2025-01-26,P007,50,20.096873906430766,20,6,1,1
2025-01-27,P007,50,19.846236130957394,20,0,1,1
2025-01-28,P007,50,20.486626407722017,20,1,1,1
2025-01-29,P007,50,18.485288794539745,20,2,1,1
2025-01-30,P007,50,20.949708339600683,20,3,1,1
2025-01-31,P007,50,22.530032685610486,20,4,1,1
2025-02-01,P007,50,22.17486926475542,20,5,2,0
2025-02-02,P007,50,20.628301605687827,20,6,2,1
2025-02-03,P007,50,20.37766381716021,20,0,2,1
2025-02-04,P007,50,21.018054080870584,20,1,2,1
2025-02-05,P007,50,19.016716457145563,20,2,2,0
2025-02-06,P007,50,21.481135991667323,20,3,2,0
2025-02-07,P007,50,23.06146034019087,20,4,2,1
2025-02-08,P007,50,22.70629692185595,20,5,2,0
2025-02-09,P007,50,21.15972926530791,20,6,2,1
2025-02-10,P007,50,20.909091479293096,20,0,2,1
2025-02-11,P007,50,21.54948174188644,20,1,2,1
2025-02-12,P007,50,19.54814411452539,20,2,2,0
2025-02-13,P007,50,22.012563645415536,20,3,2,0
2025-02-14,P007,50,23.592887990301932,20,4,2,1
2025-02-15,P007,50,23.23772456833186,20,5,2,1
2025-02-16,P007,50,21.691156908146866,20,6,2,1
2025-02-17,P007,50,21.440251612263747,20,0,2,1
2025-02-18,P007,50,22.080374368622092,20,1,2,1
2025-02-19,P007,50,20.078769235029267,20,2,2,0
2025-02-20,P007,50,22.542921259686057,20,3,2,0
2025-02-21,P007,50,24.122978098340205,20,4,2,1
2025-02-22,P007,50,23.767547170129948,20,5,2,1
2025-02-23,P007,50,22.220711997635615,20,6,2,1
2025-02-24,P007,50,21.969806695672254,20,0,2,1
2025-02-25,P007,50,22.609929445945056,20,1,2,1
2025-02-26,P007,50,20.60832430626993,20,2,2,0
2025-02-27,P007,50,23.07247632483725,20,3,2,0
2025-02-28,P007,50,24.652127571001067,20,4,2,1
2025-03-01,P007,50,24.29629105029164,20,5,3,0
2025-03-02,P007,50,22.74905029137589,20,6,3,0
2025-03-03,P007,50,22.4977394029941,20,0,3,1
2025-03-04,P007,50,23.137456566859537,20,1,3,0
2025-03-05,P007,50,21.135445840763794,20,2,3,0
2025-03-06,P007,50,23.59828882713796,20,3,3,0
2025-03-07,P007,50,25.177036627520728,20,4,3,0
2025-03-08,P007,50,24.820296661032884,20,5,3,0
2025-03-09,P007,50,23.272152456338386,20,6,3,0
2025-03-10,P007,50,23.019938122184698,20,0,3,1
2025-03-11,P007,50,23.658751840269286,20,1,3,0
2025-03-12,P007,50,21.652654198784823,20,2,3,0
2025-03-13,P007,50,24.112313715551696,20,3,3,0
2025-03-14,P007,50,25.68787804632134,20,4,3,0
2025-03-15,P007,50,25.327954610226943,20,5,3,0
2025-03-16,P007,50,23.77662693591929,20,6,3,0
2025-03-17,P007,50,23.521229132147493,20,0,3,1
2025-03-18,P007,50,24.153394356566533,20,1,3,0
2025-03-19,P007,50,22.14383169102838,20,2,3,0
2025-03-20,P007,50,24.60002618372855,20,3,3,0
2025-03-21,P007,50,26.172125490452117,20,4,3,0
2025-03-22,P007,50,25.80873703030152,20,5,3,0
2025-03-23,P007,50,24.24505563138179,20,6,3,0
2025-03-24,P007,50,23.97730410300476,20,0,3,1
2025-03-25,P007,50,24.60058062686517,20,1,3,0
2025-03-26,P007,50,22.58212926077269,20,2,3,0
2025-03-27,P007,50,25.029435052918146,20,3,3,0
2025-03-28,P007,50,26.59264565908923,20,4,3,0
2025-03-29,P007,50,26.216472257046544,20,5,3,0
2025-03-30,P007,50,24.648894616792376,20,6,3,0
2025-03-31,P007,50,24.377246847079398,20,0,3,1
2025-04-01,P007,50,24.996627129606864,20,1,4,0
2025-04-02,P007,50,22.974279522182915,20,2,4,0
2025-04-03,P007,50,25.41768907299663,20,3,4,0
2025-04-04,P007,50,26.968191742831117,20,4,4,0
2025-04-05,P007,50,26.583206645787786,20,5,4,0
2025-04-06,P007,50,25.00681731053923,20,6,4,1
2025-04-07,P007,50,24.726357845822758,20,0,4,1
2025-04-08,P007,50,25.336926433351323,20,1,4,0
2025-04-09,P007,50,23.30576713092617,20,2,4,0
2025-04-10,P007,50,25.72219112229926,20,3,4,0
2025-04-11,P007,50,27.254519927683372,20,4,4,0
2025-04-12,P007,50,26.851360966199476,20,5,4,0
2025-04-13,P007,50,25.256797766505375,20,6,4,1
2025-04-14,P007,50,24.958164437343896,20,0,4,1
2025-04-15,P007,50,25.550559160426356,20,1,4,0
2025-04-16,P007,50,23.479397731337446,20,2,4,0
2025-04-17,P007,50,25.87399346049078,20,3,4,0
2025-04-18,P007,50,27.38449400365065,20,4,4,0
2025-04-19,P007,50,26.959506779936945,20,5,4,0
2025-04-20,P007,50,25.343115318027078,20,6,4,1
2025-04-21,P007,50,24.998564774978945,20,0,4,1
2025-04-22,P007,50,25.54504228417418,20,1,4,0
2025-04-23,P007,50,23.449791903414035,20,2,4,0
2025-04-24,P007,50,25.820298680902596,20,3,4,0
2025-04-25,P007,50,27.30671027239571,20,4,4,0
2025-04-26,P007,50,26.857634097015296,20,5,4,0
2025-04-27,P007,50,25.200080583440595,20,6,4,1
2025-04-28,P007,50,24.83845694039176,20,0,4,1
2025-04-29,P007,50,25.36786134958392,20,1,4,0
2025-04-30,P007,50,23.255537868824554,20,2,4,0
2025-05-01,P007,50,25.608971546314415,20,3,5,0
2025-05-02,P007,50,27.078310037804258,20,4,5,0
2025-05-03,P007,50,26.60128914576113,20,5,5,1
2025-05-04,P007,50,24.932864015514202,20,6,5,1
2025-05-05,P007,50,24.56036875580179,20,0,5,1
2025-05-06,P007,50,25.078901548326993,20,1,5,1
2025-05-07,P007,50,22.955706450901143,20,2,5,0
2025-05-08,P007,50,25.298268511715413,20,3,5,0
2025-05-09,P007,50,26.750709079323936,20,4,5,0
2025-05-10,P007,50,26.267661880061716,20,5,5,1
2025-05-11,P007,50,24.593210442595108,20,6,5,1
2025-05-12,P007,50,24.214688875656265,20,0,5,1
2025-05-13,P007,50,24.727195360957584,20,1,5,1
2025-05-14,P007,50,22.597679876244705,20,2,5,0
2025-05-15,P007,50,24.933921549773597,20,3,5,0
2025-05-16,P007,50,26.386068037313432,20,4,5,0
2025-05-17,P007,50,25.902726757980734,20,5,5,1
2025-05-18,P007,50,24.227981240446493,20,6,5,1
2025-05-19,P007,50,23.84916559344201,20,0,5,1
2025-05-20,P007,50,24.361377998887598,20,1,5,1
2025-05-21,P007,50,22.231862514371823,20,2,5,0
2025-05-22,P007,50,24.56810418810374,20,3,5,0
2025-05-23,P007,50,26.020250675848445,20,4,5,0
2025-05-24,P007,50,25.536909396723345,20,5,5,1
2025-05-25,P007,50,23.86216387938647,20,6,5,1
2025-05-26,P007,50,23.483348158109525,20,0,5,1
2025-05-27,P007,50,23.99556048907291,20,1,5,1
2025-05-28,P007,50,21.86604493008124,20,2,5,0
2025-05-29,P007,50,24.202286529338934,20,3,5,0
2025-05-30,P007,50,25.654432942603126,20,4,5,1
2025-05-31,P007,50,25.17109158899722,20,5,5,1
2025-06-01,P007,50,23.496345997181624,20,6,6,1
2025-06-02,P007,50,23.117530275904976,20,0,6,1
2025-06-03,P007,50,23.629742606872256,20,1,6,1
2025-06-04,P007,50,21.50022704788044,20,2,6,1
2025-06-05,P007,50,23.83646864713897,20,3,6,1
2025-06-06,P007,50,25.2886150603999,20,4,6,1
2025-06-07,P007,50,24.805273706797134,20,5,6,1
2025-06-08,P007,50,23.130528114980432,20,6,6,1
2025-06-09,P007,50,22.75171239370601,20,0,6,1
2025-06-10,P007,50,23.263924724668836,20,1,6,1
2025-06-11,P007,50,21.134409165678875,20,2,6,1
2025-06-12,P007,50,23.470650764940928,20,3,6,1
2025-06-13,P007,50,24.92279717819984,20,4,6,1
2025-06-14,P007,50,24.439455824589484,20,5,6,1
2025-06-15,P007,50,22.764710232782168,20,6,6,1
2025-06-16,P007,50,22.385894511499405,20,0,6,1
2025-06-17,P007,50,22.898106842465413,20,1,6,1
2025-06-18,P007,50,20.768591283477015,20,2,6,1
2025-06-19,P007,50,23.10483288274096,20,3,6,1
2025-06-20,P007,50,24.556979295992697,20,4,6,1
2025-06-21,P007,50,24.07363794238939,20,5,6,1
2025-06-22,P007,50,22.398892350580976,20,6,6,1
2025-06-23,P007,50,22.020076629300448,20,0,6,1
2025-06-24,P007,50,22.532288960263372,20,1,6,1
2025-06-25,P007,50,20.40277340127575,20,2,6,1
2025-06-26,P007,50,22.739015000530173,20,3,6,1
2025-06-27,P007,50,24.1911614137958,20,4,6,1
2025-06-28,P007,50,23.707820060189295,20,5,6,1
2025-06-29,P007,50,22.03307446837613,20,6,6,1
2025-06-30,P007,50,21.654258747098694,20,0,6,1
2025-07-01,P007,50,22.166471078064696,20,1,7,1
2025-07-02,P007,50,20.036955519073892,20,2,7,1
2025-07-03,P007,50,22.373197118328285,20,3,7,1
2025-07-04,P007,50,23.825343531592576,20,4,7,1
2025-07-05,P007,50,23.342002177985425,20,5,7,1
2025-07-06,P007,50,21.66725658617858,20,6,7,1
2025-07-07,P007,50,21.288440864896938,20,0,7,1
2025-07-08,P007,50,21.800653195864037,20,1,7,1
2025-07-09,P007,50,19.671137636872032,20,2,7,1
2025-07-10,P007,50,22.007379236130244,20,3,7,1
2025-07-11,P007,50,23.459525649392518,20,4,7,1
2025-07-12,P007,50,22.9761842957937,20,5,7,1
2025-07-13,P007,50,21.30143870397667,20,6,7,1
2025-07-14,P007,50,20.922622982695184,20,0,7,1
2025-07-15,P007,50,21.434835313660614,20,1,7,1
2025-07-16,P007,50,19.30531975467047,20,2,7,1
2025-07-17,P007,50,21.641561353919457,20,3,7,1
2025-07-18,P007,50,23.093707767192456,20,4,7,1
2025-07-19,P007,50,22.61036641358605,20,5,7,1
2025-07-20,P007,50,20.93562082177912,20,6,7,1
2025-07-21,P007,50,20.55680510049622,20,0,7,1
2025-07-22,P007,50,21.069017431458576,20,1,7,1
2025-07-23,P007,50,18.939501872469368,20,2,7,1
2025-07-24,P007,50,21.275743471721412,20,3,7,1
2025-07-25,P007,50,22.727889884992393,20,4,7,1
2025-07-26,P007,50,22.244548531385956,20,5,7,1
2025-07-27,P007,50,20.569802939574288,20,6,7,1
2025-07-28,P007,50,20.190987218292413,20,0,7,1
2025-07-29,P007,50,20.703199549256535,20,1,7,1
2025-07-30,P007,50,18.573683990268403,20,2,7,1
2025-07-31,P007,50,20.909925589519528,20,3,7,1
2025-08-01,P007,50,22.362072002789166,20,4,8,1
2025-08-02,P007,50,21.87873064918208,20,5,8,1
2025-08-03,P007,50,20.203985057369444,20,6,8,1
2025-08-04,P007,50,19.82516933609345,20,0,8,1
2025-08-05,P007,50,20.3373816670545,20,1,8,1
2025-08-06,P007,50,18.207866108066543,20,2,8,1
2025-08-07,P007,50,20.544107707321484,20,3,8,1
2025-08-08,P007,50,21.996254120585192,20,4,8,1
2025-08-09,P007,50,21.512912766978207,20,5,8,1
2025-08-10,P007,50,19.838167175171893,20,6,8,1
2025-08-11,P007,50,19.4593514538889,20,0,8,1
2025-08-12,P007,50,19.971563784851078,20,1,8,1
2025-08-13,P007,50,17.842048225865735,20,2,8,1
2025-08-14,P007,50,20.178289825123443,20,3,8,1
2025-08-15,P007,50,21.630436238381964,20,4,8,1
2025-08-16,P007,50,21.147094884782707,20,5,8,1
2025-08-17,P007,50,19.472349292967056,20,6,8,1
2025-08-18,P007,50,19.09353357168994,20,0,8,1
2025-08-19,P007,50,19.605745902653783,20,1,8,1
2025-08-20,P007,50,17.47623034366387,20,2,8,1
2025-08-21,P007,50,19.812471942921555,20,3,8,1
2025-08-22,P007,50,21.264618356185068,20,4,8,1
2025-08-23,P007,50,20.781277002578832,20,5,8,1
2025-08-24,P007,50,19.106531410768792,20,6,8,1
2025-08-25,P007,50,18.727715689490974,20,0,8,1
2025-08-26,P007,50,19.239928020451742,20,1,8,1
